learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
9120.0,9.048058,0.0,9120.0,81.7982456140351,81.7982456140351,-8636.842105263187,72.51655629139074,9120.0,0.0,10.0,9443.9,342.89663003431343,0.0,0.0,8.8,0.5537749241945383,4.9,0.27688746209726917,4.9,0.27688746209726917,3.8,0.3265986323710904,0.0,0.0,0.0,0.0,1.0,0.0
9240.0,9.204059,0.0,9240.0,81.87229437229438,81.87229437229438,-8715.789473684068,72.80844155844156,9240.0,0.0,10.0,9513.1,343.1032060473933,0.0,0.0,8.8,0.5537749241945383,4.9,0.27688746209726917,4.9,0.27688746209726917,3.8,0.3265986323710904,0.0,0.0,0.0,0.0,1.0,0.0
9360.0,9.3756601,0.0,9360.0,82.02991452991452,82.02991452991452,-8752.631578947401,73.21656050955413,9360.0,0.0,10.0,9566.400000000001,344.28864505108373,0.0,0.0,8.8,0.5537749241945383,4.9,0.27688746209726917,4.9,0.27688746209726917,3.8,0.3265986323710904,0.0,0.0,0.0,0.0,1.0,0.0
9480.0,9.516061,0.0,9480.0,82.13080168776371,82.13080168776371,-8815.789473683999,73.53125,9480.0,0.0,10.0,9634.7,345.5545961044201,0.0,0.0,8.8,0.5537749241945383,4.9,0.27688746209726917,4.9,0.27688746209726917,3.8,0.3265986323710904,0.0,0.0,0.0,0.0,1.0,0.0
9600.0,9.672062,0.0,9600.0,82.19791666666667,82.19791666666667,-8445.00000000003,73.50798325840955,9600.0,0.0,10.0,9734.800000000001,346.1383410012694,0.0,0.0,8.8,0.5537749241945383,4.9,0.27688746209726917,4.9,0.27688746209726917,3.8,0.3265986323710904,0.0,0.0,0.0,0.0,1.0,0.0
9720.0,9.8436631,0.0,9720.0,82.10905349794238,82.10905349794238,-8180.952380952175,73.22555812163203,9720.0,0.0,10.0,9898.6,353.7900884234416,0.0,0.0,8.8,0.5537749241945383,4.9,0.27688746209726917,4.9,0.27688746209726917,3.8,0.3265986323710904,0.0,0.0,0.0,0.0,1.0,0.0
9840.0,10.0308643,0.0,9840.0,81.70731707317073,81.70731707317073,-8471.428571428789,72.7891156462585,9840.0,0.0,10.0,10212.8,364.72820321744,0.0,0.0,9.0,0.5163977794943222,5.0,0.2581988897471611,5.0,0.2581988897471611,3.9,0.2768874620972691,0.0,0.0,0.0,0.0,1.0,0.0
9960.0,10.1712652,0.0,9960.0,81.86746987951807,81.86746987951807,-8500.000000000075,73.18485523385301,9960.0,0.0,10.0,10262.0,364.0401992454496,0.0,0.0,9.0,0.5163977794943222,5.0,0.2581988897471611,5.0,0.2581988897471611,3.9,0.2768874620972691,0.0,0.0,0.0,0.0,1.0,0.0
10080.0,10.3272662,0.0,10080.0,82.02380952380952,82.02380952380952,-8528.57142857146,73.5667396061269,10080.0,0.0,10.0,10324.5,362.0212163825638,0.0,0.0,9.2,0.5537749241945383,5.1,0.27688746209726917,5.1,0.27688746209726917,3.9999999999999996,0.2981423969999719,0.0,0.0,0.0,0.0,1.0,0.0
10200.0,10.4832672,0.0,10200.0,82.15686274509804,82.15686274509804,-8566.666666666606,73.90681003584228,10200.0,0.0,10.0,10373.7,361.5674533656663,0.0,0.0,9.4,0.6531972647421809,5.2,0.32659863237109044,5.2,0.32659863237109044,4.1000000000000005,0.3480102169636851,0.0,0.0,0.0,0.0,1.0,0.0
10320.0,10.6392682,0.0,10320.0,82.27713178294573,82.27713178294573,-8609.523809523986,74.22128259337562,10320.0,0.0,10.0,10445.599999999999,359.47091367421905,0.0,0.0,9.6,0.6,5.3,0.3,5.3,0.3,4.199999999999999,0.3265986323710904,0.0,0.0,0.0,0.0,1.0,0.0
10440.0,10.7796691,0.0,10440.0,82.35632183908046,82.35632183908046,-8671.428571428352,74.46985446985447,10440.0,0.0,10.0,10503.2,358.77101332186794,0.0,0.0,9.6,0.6,5.3,0.3,5.3,0.3,4.199999999999999,0.3265986323710904,0.0,0.0,0.0,0.0,1.0,0.0
10560.0,10.9668703,0.0,10560.0,82.43371212121212,82.43371212121212,-8331.818181818211,74.47364799779825,10560.0,0.0,10.0,10789.1,366.13863342849913,0.0,0.0,9.799999999999999,0.6110100926607785,5.3999999999999995,0.3055050463303893,5.3999999999999995,0.3055050463303893,4.3,0.334995854037363,0.0,0.0,0.0,0.0,1.0,0.0
10680.0,11.1852717,0.0,10680.0,82.35955056179776,82.35955056179776,-8463.636363636388,74.07458373469107,10680.0,0.0,10.0,11117.5,388.6577829173401,0.0,0.0,10.2,0.5333333333333332,5.6,0.2666666666666666,5.6,0.2666666666666666,4.3999999999999995,0.3055050463303893,0.0,0.0,0.0,0.0,1.0,0.0
10800.0,11.388073,0.0,10800.0,82.5,82.5,-8490.909090909,73.99201871473784,10800.0,0.0,10.0,11285.6,398.453571810931,0.0,0.0,10.4,0.6,5.7,0.3,5.7,0.3,4.5,0.34156502553198664,0.0,0.0,0.0,0.0,1.0,0.0
10920.0,11.5752742,0.0,10920.0,82.6098901098901,82.6098901098901,-8156.521739130467,74.02544111612637,10920.0,0.0,10.0,11348.3,394.7647133279378,0.0,0.0,10.4,0.6,5.7,0.3,5.7,0.3,4.5,0.34156502553198664,0.0,0.0,0.0,0.0,1.0,0.0
11040.0,11.7624754,0.0,11040.0,82.79891304347827,82.79891304347827,-8156.521739130464,74.44489301574485,11040.0,0.0,10.0,11426.0,393.35457569757875,0.0,0.0,10.4,0.6,5.7,0.3,5.7,0.3,4.5,0.34156502553198664,0.0,0.0,0.0,0.0,1.0,0.0
11160.0,11.9652767,0.0,11160.0,82.46415770609319,82.46415770609319,-8408.695652173708,74.08290292676467,11160.0,0.0,10.0,11543.199999999999,394.11328884528166,0.0,0.0,10.4,0.6,5.7,0.3,5.7,0.3,4.5,0.34156502553198664,0.0,0.0,0.0,0.0,1.0,0.0
11280.0,12.168078,0.0,11280.0,81.98581560283688,81.98581560283688,-8734.782608695492,73.51062442967017,11280.0,0.0,10.0,11681.9,403.2887978167066,0.0,0.0,10.8,0.6289320754704403,5.9,0.31446603773522014,5.9,0.31446603773522014,4.6,0.39999999999999997,0.0,0.0,0.0,0.0,1.0,0.0
11400.0,12.3864794,0.0,11400.0,81.90350877192982,81.90350877192982,-8869.565217391228,73.5207290463355,11400.0,0.0,10.0,11782.900000000001,408.8463566345347,0.0,0.0,11.0,0.6666666666666666,6.0,0.3333333333333333,6.0,0.3333333333333333,4.7,0.42295258468165065,0.0,0.0,0.0,0.0,1.0,0.0
11520.0,12.5736806,0.0,11520.0,81.65798611111111,81.65798611111111,-9086.95652173897,73.29035520161798,11520.0,0.0,10.0,11870.199999999999,412.93676674926087,0.0,0.0,11.2,0.6289320754704403,6.1,0.31446603773522014,6.1,0.31446603773522014,4.800000000000001,0.38873012632302,0.0,0.0,0.0,0.0,1.0,0.0
11640.0,12.7764819,0.0,11640.0,81.63230240549828,81.63230240549828,-8808.333333333365,73.1777694141262,11640.0,0.0,10.0,12059.2,416.89212033810384,0.0,0.0,11.2,0.6289320754704403,6.1,0.31446603773522014,6.1,0.31446603773522014,4.800000000000001,0.38873012632302,0.0,0.0,0.0,0.0,1.0,0.0
11760.0,12.9636831,0.0,11760.0,81.71768707482994,81.71768707482994,-8858.333333333223,73.02722368586126,11760.0,0.0,10.0,12188.6,416.2108226474762,0.0,0.0,11.2,0.6289320754704403,6.1,0.31446603773522014,6.1,0.31446603773522014,4.800000000000001,0.38873012632302,0.0,0.0,0.0,0.0,1.0,0.0
11880.0,13.1664844,0.0,11880.0,81.58249158249158,81.58249158249158,-8652.000000000215,72.88051561725334,11880.0,0.0,10.0,12332.4,430.0098758555823,0.0,0.0,11.2,0.6289320754704403,6.1,0.31446603773522014,6.1,0.31446603773522014,4.800000000000001,0.38873012632302,0.0,0.0,0.0,0.0,1.0,0.0
12000.0,13.3536856,0.0,12000.0,81.21666666666667,81.21666666666667,-8916.000000000031,72.47191011235957,12000.0,0.0,10.0,12503.3,441.6247036669132,0.0,0.0,11.4,0.5811865258054231,6.2,0.29059326290271154,6.2,0.29059326290271154,4.9,0.37859388972001823,0.0,0.0,0.0,0.0,1.0,0.0
12120.0,13.5564869,0.0,12120.0,81.04785478547855,81.04785478547855,-9087.999999999827,72.35194992778045,12120.0,0.0,10.0,12618.8,441.85804155734104,0.0,0.0,11.6,0.5206833117271101,6.3,0.26034165586355507,6.3,0.26034165586355507,5.0,0.33333333333333326,0.0,0.0,0.0,0.0,1.0,0.0
12240.0,13.7436881,0.0,12240.0,80.86601307189542,80.86601307189542,-9268.000000000033,72.21167536782154,12240.0,0.0,10.0,12718.299999999997,444.5352891878591,0.0,0.0,11.6,0.5206833117271101,6.3,0.26034165586355507,6.3,0.26034165586355507,5.0,0.33333333333333326,0.0,0.0,0.0,0.0,1.0,0.0
12360.0,13.8996891,0.0,12360.0,80.78478964401295,80.78478964401295,-9399.999999999918,72.21572297613477,12360.0,0.0,10.0,12785.2,442.06180563355616,0.0,0.0,11.6,0.5206833117271101,6.3,0.26034165586355507,6.3,0.26034165586355507,5.0,0.33333333333333326,0.0,0.0,0.0,0.0,1.0,0.0
12480.0,14.1180905,0.0,12480.0,80.7051282051282,80.7051282051282,-8818.51851851832,71.96414017929911,12480.0,0.0,10.0,13002.9,451.0306087174129,0.0,0.0,11.800000000000002,0.5333333333333333,6.400000000000001,0.26666666666666666,6.400000000000001,0.26666666666666666,5.1000000000000005,0.3480102169636851,0.0,0.0,0.0,0.0,1.0,0.0
12600.0,14.3208918,0.0,12600.0,80.6031746031746,80.6031746031746,-8951.85185185198,71.93707658743828,12600.0,0.0,10.0,13078.3,449.7438048489384,0.0,0.0,12.2,0.6110100926607785,6.6,0.3055050463303893,6.6,0.3055050463303893,5.199999999999999,0.38873012632301995,0.0,0.0,0.0,0.0,1.0,0.0
12720.0,14.4924929,0.0,12720.0,80.59748427672956,80.59748427672956,-9040.740740740684,72.04666440140447,12720.0,0.0,10.0,13133.199999999999,448.16484566383485,0.0,0.0,12.2,0.6110100926607785,6.6,0.3055050463303893,6.6,0.3055050463303893,5.199999999999999,0.38873012632301995,0.0,0.0,0.0,0.0,1.0,0.0
12840.0,14.6484939,0.0,12840.0,80.37383177570094,80.37383177570094,-9233.333333333469,71.84042909822325,12840.0,0.0,10.0,13195.700000000003,448.5838222178274,0.0,0.0,12.2,0.6110100926607785,6.6,0.3055050463303893,6.6,0.3055050463303893,5.199999999999999,0.38873012632301995,0.0,0.0,0.0,0.0,1.0,0.0
12960.0,14.8824954,0.0,12960.0,80.3317901234568,80.3317901234568,-9340.740740740774,71.89326276325946,12960.0,0.0,10.0,13263.8,448.02504394285813,0.0,0.0,12.600000000000001,0.6531972647421808,6.800000000000001,0.3265986323710904,6.800000000000001,0.3265986323710904,5.3,0.36666666666666664,0.0,0.0,0.0,0.0,1.0,0.0
13080.0,15.1008968,0.0,13080.0,80.37461773700306,80.37461773700306,-9067.857142856943,71.93615393025036,13080.0,0.0,10.0,13460.6,445.94419680792646,0.0,0.0,12.600000000000001,0.6531972647421808,6.800000000000001,0.3265986323710904,6.800000000000001,0.3265986323710904,5.3,0.36666666666666664,0.0,0.0,0.0,0.0,1.0,0.0
13200.0,15.3348983,0.0,13200.0,80.34848484848484,80.34848484848484,-9164.285714285897,71.64097518312015,13200.0,0.0,10.0,13693.5,455.6174138219233,0.0,0.0,13.0,0.5163977794943222,7.0,0.2581988897471611,7.0,0.2581988897471611,5.4,0.339934634239519,0.0,0.0,0.0,0.0,1.0,0.0
13320.0,15.5376996,0.0,13320.0,80.48798798798799,80.48798798798799,-9182.142857142626,71.5863124521701,13320.0,0.0,10.0,13802.0,455.745738079664,0.0,0.0,13.0,0.5163977794943222,7.0,0.2581988897471611,7.0,0.2581988897471611,5.4,0.339934634239519,0.0,0.0,0.0,0.0,1.0,0.0
13440.0,15.756101,0.0,13440.0,80.63244047619048,80.63244047619048,-9196.428571428602,71.54258226741008,13440.0,0.0,10.0,13885.4,450.1949997254276,0.0,0.0,13.0,0.5163977794943222,7.0,0.2581988897471611,7.0,0.2581988897471611,5.4,0.339934634239519,0.0,0.0,0.0,0.0,1.0,0.0
13560.0,15.9589023,0.0,13560.0,80.78171091445428,80.78171091445428,-8886.206896551705,71.53468050245768,13560.0,0.0,10.0,14013.199999999999,447.4216206964822,0.0,0.0,13.0,0.5163977794943222,7.0,0.2581988897471611,7.0,0.2581988897471611,5.4,0.339934634239519,0.0,0.0,0.0,0.0,1.0,0.0
13680.0,16.1773037,0.0,13680.0,80.7017543859649,80.7017543859649,-9003.448275862003,71.53638814016172,13680.0,0.0,10.0,14215.5,453.83071366608345,0.0,0.0,13.0,0.5163977794943222,7.0,0.2581988897471611,7.0,0.2581988897471611,5.4,0.339934634239519,0.0,0.0,0.0,0.0,1.0,0.0
13800.0,16.3957051,0.0,13800.0,80.65942028985508,80.65942028985508,-9103.448275862298,71.5912719531666,13800.0,0.0,10.0,14379.5,464.19120222406434,0.0,0.0,13.399999999999999,0.653197264742181,7.199999999999999,0.3265986323710905,7.199999999999999,0.3265986323710905,5.6,0.3711842908553347,0.0,0.0,0.0,0.0,1.0,0.0
13920.0,16.5985064,0.0,13920.0,80.55316091954023,80.55316091954023,-9234.482758620721,71.55018392012612,13920.0,0.0,10.0,14514.5,474.61748925962587,0.0,0.0,13.6,0.6,7.3,0.3,7.3,0.3,5.7,0.36666666666666664,0.0,0.0,0.0,0.0,1.0,0.0
14040.0,16.8013077,0.0,14040.0,80.53418803418803,80.53418803418803,-9010.000000000031,71.47777082028804,14040.0,0.0,10.0,14619.699999999999,476.05555348089365,0.0,0.0,13.6,0.6,7.3,0.3,7.3,0.3,5.7,0.36666666666666664,0.0,0.0,0.0,0.0,1.0,0.0
14160.0,17.004109,0.0,14160.0,80.63559322033899,80.63559322033899,-9040.000000000024,71.38384470882906,14160.0,0.0,10.0,14692.500000000002,471.4670072114152,0.0,0.0,13.6,0.6,7.3,0.3,7.3,0.3,5.7,0.36666666666666664,0.0,0.0,0.0,0.0,1.0,0.0
14280.0,17.2069103,0.0,14280.0,80.75630252100841,80.75630252100841,-8764.516129032289,71.67594310451453,14280.0,0.0,10.0,14772.5,474.920069298216,0.0,0.0,13.6,0.6,7.3,0.3,7.3,0.3,5.7,0.36666666666666664,0.0,0.0,0.0,0.0,1.0,0.0
14400.0,17.4253117,0.0,14400.0,80.82638888888889,80.82638888888889,-8806.45161290321,71.88963551211566,14400.0,0.0,10.0,14868.099999999999,476.47314136732246,0.0,0.0,13.799999999999999,0.6110100926607787,7.3999999999999995,0.30550504633038933,7.3999999999999995,0.30550504633038933,5.800000000000001,0.38873012632302,0.0,0.0,0.0,0.0,1.0,0.0
14520.0,17.6437131,0.0,14520.0,80.89531680440771,80.89531680440771,-8848.387096773999,72.09816938241802,14520.0,0.0,10.0,14936.800000000001,474.5380162736057,0.0,0.0,14.0,0.6146362971528591,7.5,0.30731814857642953,7.5,0.30731814857642953,5.9,0.40688518719112343,0.0,0.0,0.0,0.0,1.0,0.0
14640.0,17.8777146,0.0,14640.0,80.79234972677595,80.79234972677595,-8970.967741935438,72.05326972768835,14640.0,0.0,10.0,15039.599999999999,478.87001715844923,0.0,0.0,14.2,0.6110100926607785,7.6,0.3055050463303893,7.6,0.3055050463303893,5.9,0.40688518719112343,0.0,0.0,0.0,0.0,1.0,0.0
14760.0,18.096116,0.0,14760.0,80.77913279132791,80.77913279132791,-8765.625000000042,72.05201457984435,14760.0,0.0,10.0,15185.4,484.9290257346945,0.0,0.0,14.4,0.669991708074726,7.7,0.334995854037363,7.7,0.334995854037363,5.9,0.40688518719112343,0.0,0.0,0.0,0.0,1.0,0.0
14880.0,18.3301175,0.0,14880.0,80.85349462365592,80.85349462365592,-8803.124999999822,71.93379962565267,14880.0,0.0,10.0,15309.5,483.8935890829258,0.0,0.0,14.6,0.5811865258054231,7.8,0.29059326290271154,7.8,0.29059326290271154,6.0,0.3944053188733077,0.0,0.0,0.0,0.0,1.0,0.0
15000.0,18.5797191,0.0,15000.0,80.93333333333334,80.93333333333334,-8837.500000000055,71.82543591764357,15000.0,0.0,10.0,15432.1,479.60575128606075,0.0,0.0,15.0,0.421637021355784,8.0,0.210818510677892,8.0,0.210818510677892,6.1,0.3785938897200182,0.0,0.0,0.0,0.0,1.0,0.0
15120.0,18.7981205,0.0,15120.0,81.01851851851852,81.01851851851852,-8596.969696969725,71.9178082191781,15120.0,0.0,10.0,15525.7,475.21394129381355,0.0,0.0,15.0,0.421637021355784,8.0,0.210818510677892,8.0,0.210818510677892,6.1,0.3785938897200182,0.0,0.0,0.0,0.0,1.0,0.0
15240.0,19.0633222,0.0,15240.0,81.08267716535434,81.08267716535434,-8636.36363636374,72.11798839458413,15240.0,0.0,10.0,15648.0,469.3933910437551,0.0,0.0,15.6,0.3055050463303893,8.299999999999999,0.15275252316519475,8.299999999999999,0.15275252316519475,6.4,0.3711842908553348,0.0,0.0,0.0,0.0,1.0,0.0
15360.0,19.3285239,0.0,15360.0,81.19791666666667,81.19791666666667,-8651.51515151497,72.39005736137668,15360.0,0.0,10.0,15729.5,465.0328841418995,0.0,0.0,15.799999999999999,0.4422166387140533,8.4,0.2211083193570266,8.4,0.2211083193570266,6.5,0.4281744192888376,0.0,0.0,0.0,0.0,1.0,0.0
15480.0,19.5469253,0.0,15480.0,81.18217054263566,81.18217054263566,-8727.27272727262,72.46691871455575,15480.0,0.0,10.0,15808.1,465.7557407053615,0.0,0.0,15.799999999999999,0.4422166387140533,8.4,0.2211083193570266,8.4,0.2211083193570266,6.5,0.4281744192888376,0.0,0.0,0.0,0.0,1.0,0.0
15600.0,19.7497266,0.0,15600.0,81.21153846153845,81.21153846153845,-8781.818181818122,72.60747663551402,15600.0,0.0,10.0,15882.3,466.9648107132318,0.0,0.0,15.799999999999999,0.4422166387140533,8.4,0.2211083193570266,8.4,0.2211083193570266,6.5,0.4281744192888376,0.0,0.0,0.0,0.0,1.0,0.0
15720.0,19.9837281,0.0,15720.0,81.26590330788804,81.26590330788804,-8561.764705882553,72.55870294446515,15720.0,0.0,10.0,16026.1,465.66899188157237,0.0,0.0,15.799999999999999,0.4422166387140533,8.4,0.2211083193570266,8.4,0.2211083193570266,6.5,0.4281744192888376,0.0,0.0,0.0,0.0,1.0,0.0
15840.0,20.2333297,0.0,15840.0,81.33838383838385,81.33838383838385,-8594.117647058934,72.45620573984347,15840.0,0.0,10.0,16138.0,466.11281419368373,0.0,0.0,15.799999999999999,0.4422166387140533,8.4,0.2211083193570266,8.4,0.2211083193570266,6.5,0.4281744192888376,0.0,0.0,0.0,0.0,1.0,0.0
15960.0,20.4829313,0.0,15960.0,81.33458646616542,81.33458646616542,-8661.764705882455,72.2418934029072,15960.0,0.0,10.0,16271.400000000001,468.95593728101045,0.0,0.0,15.799999999999999,0.4422166387140533,8.4,0.2211083193570266,8.4,0.2211083193570266,6.5,0.4281744192888376,0.0,0.0,0.0,0.0,1.0,0.0
16080.0,20.7637331,0.0,16080.0,81.34328358208955,81.34328358208955,-8471.42857142842,72.28893404766305,16080.0,0.0,10.0,16382.6,467.6060355090002,0.0,0.0,16.2,0.44221663871405326,8.6,0.22110831935702677,8.6,0.22110831935702677,6.7,0.44845413490245695,0.0,0.0,0.0,0.0,1.0,0.0
16200.0,21.0133347,0.0,16200.0,81.40123456790124,81.40123456790124,-8508.571428571211,72.47396309154028,16200.0,0.0,10.0,16510.6,467.50066428948634,0.0,0.0,16.2,0.44221663871405326,8.6,0.22110831935702677,8.6,0.22110831935702677,6.7,0.44845413490245695,0.0,0.0,0.0,0.0,1.0,0.0
16320.0,21.2629363,0.0,16320.0,81.45220588235294,81.45220588235294,-8548.571428571233,72.64594252665825,16320.0,0.0,10.0,16616.600000000002,465.0325484426989,0.0,0.0,16.2,0.44221663871405326,8.6,0.22110831935702677,8.6,0.22110831935702677,6.7,0.44845413490245695,0.0,0.0,0.0,0.0,1.0,0.0
16440.0,21.4969378,0.0,16440.0,81.26520681265207,81.26520681265207,-8700.00000000007,72.46558197747184,16440.0,0.0,10.0,16809.399999999998,467.2965082971054,0.0,0.0,16.2,0.44221663871405326,8.6,0.22110831935702677,8.6,0.22110831935702677,6.7,0.44845413490245695,0.0,0.0,0.0,0.0,1.0,0.0
16560.0,21.7465394,0.0,16560.0,81.17753623188406,81.17753623188406,-8558.333333333381,72.4281291463954,16560.0,0.0,10.0,16960.100000000002,467.00550674840355,0.0,0.0,16.2,0.44221663871405326,8.6,0.22110831935702677,8.6,0.22110831935702677,6.7,0.44845413490245695,0.0,0.0,0.0,0.0,1.0,0.0
16680.0,21.996141,0.0,16680.0,81.24700239808153,81.24700239808153,-8588.888888889032,72.33082706766918,16680.0,0.0,10.0,17147.1,471.8320428570603,0.0,0.0,16.4,0.5206833117271102,8.7,0.2603416558635553,8.7,0.2603416558635553,6.8,0.4422166387140533,0.0,0.0,0.0,0.0,1.0,0.0
16800.0,22.2457426,0.0,16800.0,81.36904761904762,81.36904761904762,-8594.444444444565,72.31313578062804,16800.0,0.0,10.0,17229.0,471.05331144385576,0.0,0.0,16.4,0.5206833117271102,8.7,0.2603416558635553,8.7,0.2603416558635553,6.8,0.4422166387140533,0.0,0.0,0.0,0.0,1.0,0.0
16920.0,22.4953442,0.0,16920.0,81.47163120567376,81.47163120567376,-8608.333333333549,72.26890756302521,16920.0,0.0,10.0,17319.7,468.85780952817197,0.0,0.0,16.4,0.5206833117271102,8.7,0.2603416558635553,8.7,0.2603416558635553,6.8,0.4422166387140533,0.0,0.0,0.0,0.0,1.0,0.0
17040.0,22.7605459,0.0,17040.0,81.57863849765258,81.57863849765258,-8383.783783783761,72.42378986207501,17040.0,0.0,10.0,17434.300000000003,465.0392110110473,0.0,0.0,16.599999999999998,0.4988876515698589,8.799999999999999,0.24944382578492946,8.799999999999999,0.24944382578492946,6.8,0.4422166387140533,0.0,0.0,0.0,0.0,1.0,0.0
17160.0,23.0101475,0.0,17160.0,81.6083916083916,81.6083916083916,-8429.729729729921,72.56367904025036,17160.0,0.0,10.0,17533.2,464.23946885680067,0.0,0.0,16.599999999999998,0.4988876515698589,8.799999999999999,0.24944382578492946,8.799999999999999,0.24944382578492946,6.8,0.4422166387140533,0.0,0.0,0.0,0.0,1.0,0.0
17280.0,23.244149,0.0,17280.0,81.5625,81.5625,-8510.810810810653,72.58883248730965,17280.0,0.0,10.0,17682.0,469.24937696045777,0.0,0.0,16.599999999999998,0.4988876515698589,8.799999999999999,0.24944382578492946,8.799999999999999,0.24944382578492946,6.8,0.4422166387140533,0.0,0.0,0.0,0.0,1.0,0.0
17400.0,23.5093507,0.0,17400.0,81.5,81.5,-8600.000000000084,72.58792472111044,17400.0,0.0,10.0,17794.100000000002,474.00835552879346,0.0,0.0,16.799999999999997,0.4666666666666668,8.899999999999999,0.2333333333333334,8.899999999999999,0.2333333333333334,6.9,0.458257569495584,0.0,0.0,0.0,0.0,1.0,0.0
17520.0,23.7589523,0.0,17520.0,81.4041095890411,81.4041095890411,-8705.405405405318,72.53645789429318,17520.0,0.0,10.0,17924.0,480.16126920488324,0.0,0.0,17.0,0.4216370213557838,9.0,0.2108185106778919,9.0,0.2108185106778919,7.0,0.4714045207910317,0.0,0.0,0.0,0.0,1.0,0.0
17640.0,24.0085539,0.0,17640.0,81.37755102040816,81.37755102040816,-8544.736842105356,72.45051995974507,17640.0,0.0,10.0,18036.200000000004,480.9599844754929,0.0,0.0,17.2,0.3590109871423002,9.1,0.1795054935711501,9.1,0.1795054935711501,7.0,0.4714045207910317,0.0,0.0,0.0,0.0,1.0,0.0
17760.0,24.2737556,0.0,17760.0,81.41891891891892,81.41891891891892,-8584.210526315992,72.32472324723246,17760.0,0.0,10.0,18162.199999999997,476.0204197300783,0.0,0.0,17.2,0.3590109871423002,9.1,0.1795054935711501,9.1,0.1795054935711501,7.0,0.4714045207910317,0.0,0.0,0.0,0.0,1.0,0.0
17880.0,24.5233572,0.0,17880.0,81.49328859060402,81.49328859060402,-8384.615384615428,72.3165732452104,17880.0,0.0,10.0,18255.000000000004,476.165307430098,0.0,0.0,17.2,0.3590109871423002,9.1,0.1795054935711501,9.1,0.1795054935711501,7.0,0.4714045207910317,0.0,0.0,0.0,0.0,1.0,0.0
18000.0,24.7573587,0.0,18000.0,81.53888888888889,81.53888888888889,-8420.512820512882,72.47577238466,18000.0,0.0,10.0,18320.4,477.3601528778408,0.0,0.0,17.2,0.3590109871423002,9.1,0.1795054935711501,9.1,0.1795054935711501,7.0,0.4714045207910317,0.0,0.0,0.0,0.0,1.0,0.0
18120.0,25.0381605,0.0,18120.0,81.42935982339957,81.42935982339957,-8528.205128205016,72.40219798244894,18120.0,0.0,10.0,18507.6,486.8136581668369,0.0,0.0,17.6,0.52068331172711,9.3,0.260341655863555,9.3,0.260341655863555,7.2,0.4898979485566356,0.0,0.0,0.0,0.0,1.0,0.0
18240.0,25.3033622,0.0,18240.0,81.33771929824562,81.33771929824562,-8628.205128205242,72.35442215544546,18240.0,0.0,10.0,18639.800000000003,485.52456855103264,0.0,0.0,17.8,0.4422166387140532,9.4,0.2211083193570266,9.4,0.2211083193570266,7.299999999999999,0.4955356249106167,0.0,0.0,0.0,0.0,1.0,0.0
18360.0,25.5685639,0.0,18360.0,81.32352941176471,81.32352941176471,-8692.307692307722,72.42017212257701,18360.0,0.0,10.0,18778.0,485.47859547735635,0.0,0.0,18.0,0.4472135954999579,9.5,0.22360679774997896,9.5,0.22360679774997896,7.299999999999999,0.4955356249106167,0.0,0.0,0.0,0.0,1.0,0.0
18480.0,25.7869653,0.0,18480.0,81.36904761904762,81.36904761904762,-8728.205128205329,72.57229347566319,18480.0,0.0,10.0,18876.9,483.4137507812995,0.0,0.0,18.0,0.4472135954999579,9.5,0.22360679774997896,9.5,0.22360679774997896,7.299999999999999,0.4955356249106167,0.0,0.0,0.0,0.0,1.0,0.0
18600.0,26.0365669,0.0,18600.0,81.37096774193549,81.37096774193549,-8784.615384615468,72.65840763828612,18600.0,0.0,10.0,18942.7,483.7487192058843,0.0,0.0,18.0,0.4472135954999579,9.5,0.22360679774997896,9.5,0.22360679774997896,7.299999999999999,0.4955356249106167,0.0,0.0,0.0,0.0,1.0,0.0
18720.0,26.3017686,0.0,18720.0,81.32478632478633,81.32478632478633,-8640.000000000033,72.46593683547296,18720.0,0.0,10.0,19243.899999999994,491.1938166910856,0.0,0.0,18.2,0.4422166387140535,9.6,0.22110831935702674,9.6,0.22110831935702674,7.4,0.5206833117271102,0.0,0.0,0.0,0.0,1.0,0.0
18840.0,26.5825704,0.0,18840.0,81.34819532908705,81.34819532908705,-8470.731707317185,72.38072781576672,18840.0,0.0,10.0,19435.5,498.8553174797056,0.0,0.0,18.2,0.4422166387140535,9.6,0.22110831935702674,9.6,0.22110831935702674,7.4,0.5206833117271102,0.0,0.0,0.0,0.0,1.0,0.0
